ProductId;ReferenceNo;EAN;Manufacturer;Price_B2B_Regular;Price_B2B_Discounted;Price_B2B_DiscountPercent;Price_B2B_DiscountAmount;Price_B2C_exclVAT;Price_B2C_inclVAT;Price_B2C_VATRate;Price_B2C_VATCountry;Price_B2X_Currency;Stock;StockNextDelivery;StockNextDeliveryAccessVolume;WarrantyCode;EOL;Promotion;NonReturnable;RemainingStock;ImagePrimary;ImageAdditional;ProductLink;GrossWeight;NetWeight;RelatedProducts;AccessoryProducts;Description_1031_German;CategoryName_1031_German;CategoryPath_1031_German;WarrantyDescription_1031_German;Description_1033_English;CategoryName_1033_English;CategoryPath_1033_English;WarrantyDescription_1033_English;Description_1036_French;CategoryName_1036_French;CategoryPath_1036_French;WarrantyDescription_1036_French;Description_1043_Dutch;CategoryName_1043_Dutch;CategoryPath_1043_Dutch;WarrantyDescription_1043_Dutch;ProductDisplayType;LicenseTypeCode;LicenseTypeDescription
6482617;R39-01216;;Microsoft;454,5;454,5;0;0;542,31;650,77;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;MS OLP Win Svr External Connector 2019 EDU [B];Anwendungen;Software|Anwendungen;;MS OLP Win Svr External Connector 2019 EDU [B];Applications;Software|Applications;;MS OLP Win Svr External Connector 2019 EDU [B];Applications;Logiciels|Applications;;MS OLP Win Svr External Connector 2019 EDU [B];toepassingen;Software|toepassingen;;RegularProduct;MSOL;Microsoft Open License
1480683;HN010;4039407032846;WORTMANN AG;2,5;2,5;0;0;8,33;10;20;FR;EUR;100;;0;;0;0;0;0;item148068310000.jpg;item148068320000.jpg;;0,01;;;;NB MOBILE Schutztuch Terra für 8.9"-10" Notebooks;Systemzubehör;Zubehör|Systemzubehör;;NB MOBILE Schutztuch Terra für 8.9"-10" Notebooks;System Accessories;Accessories|System Accessories;;NB MOBILE Schutztuch Terra für 8.9"-10" Notebooks;Accessoires du système;Accessoires|Accessoires du système;;NB MOBILE Schutztuch Terra für 8.9"-10" Notebooks;systeemtoebehoren;Toebehoren|systeemtoebehoren;;RegularProduct;;
1480116;S116 KEYBOARD/GR;4039407050161;WORTMANN AG;26,9;26,9;0;0;41,18;49,42;20;FR;EUR;100;;0;G12;0;0;0;0;item148011610000.jpg;item148011620000.jpg|item148011630000.jpg|item148011640000.jpg;;0,26;;;;TERRA TYPE COVER PAD 1162 [DE];Tastaturen;Peripherie|Tastaturen;12 Monate Garantie (Bring-in);TERRA TYPE COVER PAD 1162 [DE];Keyboards;Peripherals|Keyboards;;TERRA TYPE COVER PAD 1162 [DE];Claviers;Périphériques|Claviers;Garantie 12 mois retour;TERRA TYPE COVER PAD 1162 [DE];keyboarden;Randapparatuur|keyboarden;;RegularProduct;;
2510077;90YV0AT2-M0NA00;4712900910223;Asustek;69,9;69,9;0;0;0;0;20;FR;EUR;100;;0;G36;0;0;0;0;;;;0,51;;;;ASUS VGA NV 2GB GT1030 LP H/DP;Grafikkarten;Grafikkarten;Bring-In-Service 36 Mon.;ASUS VGA NV 2GB GT1030 LP H/DP;Video Cards;Video Cards;36 Months Warranty (Bring-in);ASUS VGA NV 2GB GT1030 LP H/DP;Cartes vidéo;Cartes vidéo;36 mois garantie retour atelier;ASUS VGA NV 2GB GT1030 LP H/DP;Grafische kaarten;Grafische kaarten;36 Maanden garantie (bring in);RegularProduct;;
3900084;HU3KVA-WG;4026908001242;Online USV-Systeme AG;290;290;0;0;0;0;20;FR;EUR;0;;0;GH24;0;0;0;0;;;;2,5;;;;ONLINE USV-externe Handumgehung 3 KVA;Netzteile & USVs;Netzteile & USVs;24 Monate Garantie (Service/Retoure ü. Hersteller);ONLINE USV-externe Handumgehung 3 KVA;UPS & Power Devices;UPS & Power Devices;;ONLINE USV-externe Handumgehung 3 KVA;Onduleurs et Périphériques d'alimentation;Onduleurs et Périphériques d'alimentation;24 mois garantie retour constructeur;ONLINE USV-externe Handumgehung 3 KVA;Voeding & UPS;Voeding & UPS;;RegularProduct;;
7000746;2EB59242-1J;;Microsoft;12,6;12,6;0;0;15,12;18,14;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;TERRA CLOUD CSP Delve Analytics f fac EDU [J];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP Delve Analytics f fac EDU [J];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP Delve Analytics f fac EDU [J];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP Delve Analytics f fac EDU [J];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;Info;CSP;Microsoft Cloud Solution Provider
6481755;KV3-00511;;Microsoft;37,5;37,5;0;0;44,3;53,16;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;MS OVS Win EE per Dev Upg/SA Pltfm UTD 1Y [NL];Anwendungen;Software|Anwendungen;;MS OVS Win EE per Dev Upg/SA Pltfm UTD 1Y [NL];Applications;Software|Applications;;MS OVS Win EE per Dev Upg/SA Pltfm UTD 1Y [NL];Applications;Logiciels|Applications;;MS OVS Win EE per Dev Upg/SA Pltfm UTD 1Y [NL];toepassingen;Software|toepassingen;;RegularProduct;MSOV;Microsoft Open Value
3740265;DAP-2660;0790069404702;D-Link;99,9;99,9;0;0;0;0;20;FR;EUR;4;;0;GH60;0;0;0;0;;;;0,75;;;;D-Link WLAN 1200MBit AC Access-Point PoE Para. B.;Netzwerkgeräte;Netzwerk|Netzwerkgeräte;60 Monate Garantie (Service/Retoure ü. Hersteller);D-Link WLAN 1200MBit AC Access-Point PoE Para. B.;Network Devices;Networking|Network Devices;;D-Link WLAN 1200MBit AC Access-Point PoE Para. B.;Périphériques réseau;Réseau|Périphériques réseau;60 mois garantie retour constructeur;D-Link WLAN 1200MBit AC Access-Point PoE Para. B.;Netwerkapparaten;Netwerk|Netwerkapparaten;;RegularProduct;;
6480189;R18-01855;;Microsoft;23,5;23,5;0;0;27,59;33,11;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;MS OVL Win Svr U-CAL Lic/SA ADD 1Y1Y [NL];Anwendungen;Software|Anwendungen;;MS OVL Win Svr U-CAL Lic/SA ADD 1Y1Y [NL];Applications;Software|Applications;;MS OVL Win Svr U-CAL Lic/SA ADD 1Y1Y [NL];Applications;Logiciels|Applications;;MS OVL Win Svr U-CAL Lic/SA ADD 1Y1Y [NL];toepassingen;Software|toepassingen;;RegularProduct;MSOV;Microsoft Open Value
5510085;1T02NRANL0;0632983034088;Kyocera;83,9;83,9;0;0;0;0;20;FR;EUR;10;;0;G06;0;0;0;0;;;;0,42;;;;Toner Kyocera TK-5140Y yellow;Verbrauchsmaterial;Verbrauchsmaterial;6 Monate Garantie (Bring-in);Toner Kyocera TK-5140Y yellow;Consumables;Consumables;6 Months Warranty (Bring-in);Toner Kyocera TK-5140Y yellow;Consommables;Consommables;6 mois garantie retour atelier;Toner Kyocera TK-5140Y yellow;Verbruikersartikelen;Verbruikersartikelen;6 Maanden garantie (bring in);RegularProduct;;
5310163;C8727AE;0884962780701;Hewlett Packard;20,31;20,31;0;0;0;0;20;FR;EUR;20;;0;G06;0;0;0;0;;;;0,07;;;;Tinte HP DJ 3420/3x50 BLACK No.27 C8727AE;Verbrauchsmaterial;Verbrauchsmaterial;6 Monate Garantie (Bring-in);Tinte HP DJ 3420/3x50 BLACK No.27 C8727AE;Consumables;Consumables;6 Months Warranty (Bring-in);Tinte HP DJ 3420/3x50 BLACK No.27 C8727AE;Consommables;Consommables;6 mois garantie retour atelier;Tinte HP DJ 3420/3x50 BLACK No.27 C8727AE;Verbruikersartikelen;Verbruikersartikelen;6 Maanden garantie (bring in);RegularProduct;;
1480017;EG20BA2/US K/B;;WORTMANN AG;19;19;0;0;32,5;39;20;FR;EUR;0;;0;G12;0;0;0;0;;;;0,2;;;;Tastatur Mobile 360-11 [US];Tastaturen;Peripherie|Tastaturen;12 Monate Garantie (Bring-in);Tastatur Mobile 360-11 [US];Keyboards;Peripherals|Keyboards;;Tastatur Mobile 360-11 [US];Claviers;Périphériques|Claviers;Garantie 12 mois retour;Tastatur Mobile 360-11 [US];keyboarden;Randapparatuur|keyboarden;;RegularProduct;;
1480045;6-80-N7500-060-1;4039407040070;WORTMANN AG;29;29;0;0;0;0;20;FR;EUR;0;;0;G12;0;0;0;0;;;;0,2;;;;Tastatur Mobile 1515/1715(V)/1776 (beleuchtet)[FR];Tastaturen;Peripherie|Tastaturen;12 Monate Garantie (Bring-in);Tastatur Mobile 1515/1715(V)/1776 (beleuchtet)[FR];Keyboards;Peripherals|Keyboards;;Tastatur Mobile 1515/1715(V)/1776 (beleuchtet)[FR];Claviers;Périphériques|Claviers;Garantie 12 mois retour;Tastatur Mobile 1515/1715(V)/1776 (beleuchtet)[FR];keyboarden;Randapparatuur|keyboarden;;RegularProduct;;
1480000;6-80-W67C0-180-1;4039407040155;WORTMANN AG;39;39;0;0;0;0;20;FR;EUR;0;;0;G12;0;0;0;0;item148000010000.jpg;;;0,2;;;;Tastatur Mobile 1749S/1775 (beleuchtet) [CH];Tastaturen;Peripherie|Tastaturen;12 Monate Garantie (Bring-in);Tastatur Mobile 1749S/1775 (beleuchtet) [CH];Keyboards;Peripherals|Keyboards;;Tastatur Mobile 1749S/1775 (beleuchtet) [CH];Claviers;Périphériques|Claviers;Garantie 12 mois retour;Tastatur Mobile 1749S/1775 (beleuchtet) [CH];keyboarden;Randapparatuur|keyboarden;;RegularProduct;;
5210116;42126606;5031713924982;OKI;109;109;0;0;0;0;20;FR;EUR;2;;0;G06;0;0;0;0;;;;1,39;;;;Trommel OKI C5100/5200/5300/5400 magenta;Verbrauchsmaterial;Verbrauchsmaterial;6 Monate Garantie (Bring-in);Trommel OKI C5100/5200/5300/5400 magenta;Consumables;Consumables;6 Months Warranty (Bring-in);Trommel OKI C5100/5200/5300/5400 magenta;Consommables;Consommables;6 mois garantie retour atelier;Trommel OKI C5100/5200/5300/5400 magenta;Verbruikersartikelen;Verbruikersartikelen;6 Maanden garantie (bring in);RegularProduct;;
6130390;VS4-ENT-PL-G-SSS-C;;VMware;585;585;0;0;0;0;20;FR;EUR;0;;0;;0;0;0;0;;;;0;;;;Vmware Basic Supp. Upgr. to Enterprise Plus 1 Jahr;Komponenten;Garantieverlängerung|Komponenten;;Vmware Basic Supp. Upgr. to Enterprise Plus 1 Jahr;Components;Warranty extension|Components;;Vmware Basic Supp. Upgr. to Enterprise Plus 1 Jahr;Composants;Extension de garantie|Composants;;Vmware Basic Supp. Upgr. to Enterprise Plus 1 Jahr;Componenten;Garantie uitbreiding|Componenten;;RegularProduct;VMLIZMA;VMware Lizenzen mit Adresse
2300138;65099;4043619650996;DeLock;7,9;7,9;0;0;0;0;20;FR;EUR;21;;0;G24;0;0;0;0;;;;0,06;;;;Delock Adapter Mini-DisplayPort auf HDMI Buchse;Ausgabe Kabel;Kabel|Ausgabe Kabel;Bring-In-Service 24 Mon.;Delock Adapter Mini-DisplayPort auf HDMI Buchse;Output Cables;Cables|Output Cables;24 Months Warranty (Bring-in);Delock Adapter Mini-DisplayPort auf HDMI Buchse;Câbles pour périphérique de sortie;Câbles|Câbles pour périphérique de sortie;24 mois garantie retour atelier;Delock Adapter Mini-DisplayPort auf HDMI Buchse;Output kabel;Kabel|Output kabel;24 Maanden garantie (bring in);RegularProduct;;
2920005;910-001949;5099206023901;Logitech;20,94;20,94;0;0;0;0;20;FR;EUR;100;;0;G24;0;0;0;0;;;;0,7;;;;Logitech Mouse M705 Wireless Marathon;Mäuse;Peripherie|Mäuse;Bring-In-Service 24 Mon.;Logitech Mouse M705 Wireless Marathon;Pointing Devices;Peripherals|Pointing Devices;24 Months Warranty (Bring-in);Logitech Mouse M705 Wireless Marathon;Dispositifs de pointage;Périphériques|Dispositifs de pointage;24 mois garantie retour atelier;Logitech Mouse M705 Wireless Marathon;Muizen;Randapparatuur|Muizen;24 Maanden garantie (bring in);RegularProduct;;
1480072;UPS-Z0405400D004H;;WORTMANN AG;9;9;0;0;16;19,2;20;FR;EUR;55;;0;G12;0;0;0;0;;;;0,3;;;3809271;Netzteil 5V,3A für Dockingstation 731;Netzteile & USVs;Netzteile & USVs;12 Monate Garantie (Bring-in);Netzteil 5V,3A für Dockingstation 731;UPS & Power Devices;UPS & Power Devices;;Netzteil 5V,3A für Dockingstation 731;Onduleurs et Périphériques d'alimentation;Onduleurs et Périphériques d'alimentation;Garantie 12 mois retour;Netzteil 5V,3A für Dockingstation 731;Voeding & UPS;Voeding & UPS;;RegularProduct;;
3840059;KCM-1632;0846359032374;Level One;359;359;0;0;0;0;20;FR;EUR;0;;0;G24;0;0;0;0;;;;2,01;;;3840021|3840022|3840023;LevelOne KVM-Switch-Modul 16 PC für KVM-8901DE +++;System- & Stromkabel;Kabel|System- & Stromkabel;Bring-In-Service 24 Mon.;LevelOne KVM-Switch-Modul 16 PC für KVM-8901DE +++;System & Power Cables;Cables|System & Power Cables;24 Months Warranty (Bring-in);LevelOne KVM-Switch-Modul 16 PC für KVM-8901DE +++;Câbles d'alimentation et système;Câbles|Câbles d'alimentation et système;24 mois garantie retour atelier;LevelOne KVM-Switch-Modul 16 PC für KVM-8901DE +++;Systeem- en stroomkabels;Kabel|Systeem- en stroomkabels;24 Maanden garantie (bring in);RegularProduct;;
6682969;DPE-N2G-GOV;;ESET Deutschland;35,5;28,4;20;7,1;35,5;42,6;20;FR;EUR;100;;0;;0;0;1;0;;;;0;;;;ESET Endp. Encr. Pro Bs Lic 2Y 500-999U GOV;Anwendungen;Software|Anwendungen;;ESET Endp. Encr. Pro Bs Lic 2Y 500-999U GOV;Applications;Software|Applications;;ESET Endp. Encr. Pro Bs Lic 2Y 500-999U GOV;Applications;Logiciels|Applications;;ESET Endp. Encr. Pro Bs Lic 2Y 500-999U GOV;toepassingen;Software|toepassingen;;RegularProduct;ESETLIZMA;ESET Lizenzen mit Adresse
2110167;90MB10N0-M0EAY0;4718017239035;Asustek;72,08;72,08;0;0;0;0;20;FR;EUR;77;;0;G36;0;0;0;0;;;;0;;;2119028|2680108;ASUS PRIME B365M-A  HDMI-DVI-VGA/TypeC/2x M.2/µATX;Motherboards;Motherboards;Bring-In-Service 36 Mon.;ASUS PRIME B365M-A  HDMI-DVI-VGA/TypeC/2x M.2/µATX;Motherboards;Motherboards;36 Months Warranty (Bring-in);ASUS PRIME B365M-A  HDMI-DVI-VGA/TypeC/2x M.2/µATX;Cartes mères;Cartes mères;36 mois garantie retour atelier;ASUS PRIME B365M-A  HDMI-DVI-VGA/TypeC/2x M.2/µATX;Motherboards;Motherboards;36 Maanden garantie (bring in);RegularProduct;;
7001830;8F9819D1;;Microsoft;163,94;163,94;0;0;202,4;242,88;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;TERRA CLOUD CSP D365 f Mktg Add Con f CE Plan [M];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP D365 f Mktg Add Con f CE Plan [M];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP D365 f Mktg Add Con f CE Plan [M];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP D365 f Mktg Add Con f CE Plan [M];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;Info;CSP;Microsoft Cloud Solution Provider
1481014;605-6894-020;;WORTMANN AG;29;29;0;0;0;0;20;FR;EUR;0;;0;G24;0;0;0;0;item148101410000.jpg;;;0,02;;;;TERRA FIREWALL WLAN Modul WPEA-111N;System- & Stromkabel;Kabel|System- & Stromkabel;Bring-In-Service 24 Mon.;TERRA FIREWALL WLAN Modul WPEA-111N;System & Power Cables;Cables|System & Power Cables;24 Months Warranty (Bring-in);TERRA FIREWALL WLAN Modul WPEA-111N;Câbles d'alimentation et système;Câbles|Câbles d'alimentation et système;24 mois garantie retour atelier;TERRA FIREWALL WLAN Modul WPEA-111N;Systeem- en stroomkabels;Kabel|Systeem- en stroomkabels;24 Maanden garantie (bring in);RegularProduct;;
6482618;R39-01227;;Microsoft;1914;1914;0;0;2283,73;2740,48;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;MS OLP Win Svr External Connector 2019 Qlfd[NL];Anwendungen;Software|Anwendungen;;MS OLP Win Svr External Connector 2019 Qlfd[NL];Applications;Software|Applications;;MS OLP Win Svr External Connector 2019 Qlfd[NL];Applications;Logiciels|Applications;;MS OLP Win Svr External Connector 2019 Qlfd[NL];toepassingen;Software|toepassingen;;RegularProduct;MSOL;Microsoft Open License
2180298;CM8068404174707;;Intel;208;208;0;0;0;0;20;FR;EUR;9;;0;G12;0;0;0;0;;;;0,02;;;;CPU Intel Xeon E-2224/3.4 GHz/UP/LGA1151v2/Tray;Prozessoren;Prozessoren;12 Monate Garantie (Bring-in);CPU Intel Xeon E-2224/3.4 GHz/UP/LGA1151v2/Tray;Processor Upgrades;Processor Upgrades;;CPU Intel Xeon E-2224/3.4 GHz/UP/LGA1151v2/Tray;Processeurs;Processeurs;Garantie 12 mois retour;CPU Intel Xeon E-2224/3.4 GHz/UP/LGA1151v2/Tray;Processoren;Processoren;;RegularProduct;;
2510078;90YV0C41-M0NM00;4718017133005;Asustek;1057,9;1057,9;0;0;0;0;20;FR;EUR;0;;0;G36;0;0;0;0;;;;2,2;;;;ASUS VGA 11GB RTX2080Ti DUAL OC 3xDP/H;Grafikkarten;Grafikkarten;Bring-In-Service 36 Mon.;ASUS VGA 11GB RTX2080Ti DUAL OC 3xDP/H;Video Cards;Video Cards;36 Months Warranty (Bring-in);ASUS VGA 11GB RTX2080Ti DUAL OC 3xDP/H;Cartes vidéo;Cartes vidéo;36 mois garantie retour atelier;ASUS VGA 11GB RTX2080Ti DUAL OC 3xDP/H;Grafische kaarten;Grafische kaarten;36 Maanden garantie (bring in);RegularProduct;;
7000748;8723DBC7-1J;;Microsoft;5,87;5,87;0;0;7,2;8,64;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;TERRA CLOUD CSP Exch Onl ATP f stud EDU [J];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP Exch Onl ATP f stud EDU [J];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP Exch Onl ATP f stud EDU [J];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP Exch Onl ATP f stud EDU [J];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;Info;CSP;Microsoft Cloud Solution Provider
6481756;KV3-00513;;Microsoft;39,5;39,5;0;0;46,61;55,93;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;MS OVS Win EE per Dev Upg/SA UTD 1Y [NL];Anwendungen;Software|Anwendungen;;MS OVS Win EE per Dev Upg/SA UTD 1Y [NL];Applications;Software|Applications;;MS OVS Win EE per Dev Upg/SA UTD 1Y [NL];Applications;Logiciels|Applications;;MS OVS Win EE per Dev Upg/SA UTD 1Y [NL];toepassingen;Software|toepassingen;;RegularProduct;MSOV;Microsoft Open Value
3900086;HU2KVA-RACK;4026908001259;Online USV-Systeme AG;325;325;0;0;0;0;20;FR;EUR;0;;0;GH24;0;0;0;0;;;;1,4;;;;ONLINE USV-externe Handumgehung bis 2 KVA 19";Speicheradapter;Adapter|Speicheradapter;24 Monate Garantie (Service/Retoure ü. Hersteller);ONLINE USV-externe Handumgehung bis 2 KVA 19";Storage Adapters;Adapters|Storage Adapters;;ONLINE USV-externe Handumgehung bis 2 KVA 19";Adaptateur(s) de stockage;Adaptateurs|Adaptateur(s) de stockage;24 mois garantie retour constructeur;ONLINE USV-externe Handumgehung bis 2 KVA 19";Geheugenadapter;Adapter|Geheugenadapter;;RegularProduct;;
5510086;1T02NRBNL0;0632983034163;Kyocera;83,9;83,9;0;0;0;0;20;FR;EUR;10;;0;G06;0;0;0;0;;;;0,42;;;;Toner Kyocera TK-5140M magenta;Verbrauchsmaterial;Verbrauchsmaterial;6 Monate Garantie (Bring-in);Toner Kyocera TK-5140M magenta;Consumables;Consumables;6 Months Warranty (Bring-in);Toner Kyocera TK-5140M magenta;Consommables;Consommables;6 mois garantie retour atelier;Toner Kyocera TK-5140M magenta;Verbruikersartikelen;Verbruikersartikelen;6 Maanden garantie (bring in);RegularProduct;;
6480190;R18-01856;;Microsoft;30;30;0;0;35,5;42,6;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;MS OVL Win Svr U-CAL Lic/SA ADD 1Y2Y [NL];Anwendungen;Software|Anwendungen;;MS OVL Win Svr U-CAL Lic/SA ADD 1Y2Y [NL];Applications;Software|Applications;;MS OVL Win Svr U-CAL Lic/SA ADD 1Y2Y [NL];Applications;Logiciels|Applications;;MS OVL Win Svr U-CAL Lic/SA ADD 1Y2Y [NL];toepassingen;Software|toepassingen;;RegularProduct;MSOV;Microsoft Open Value
3750001;AXXRMFBU4;5032037058544;Intel;185;185;0;0;0;0;20;FR;EUR;0;;0;G36;0;0;0;0;;;;0,19;;;;Intel RAID Maintenance Free Backup AXXRMFBU4;Speicheradapter;Adapter|Speicheradapter;Bring-In-Service 36 Mon.;Intel RAID Maintenance Free Backup AXXRMFBU4;Storage Adapters;Adapters|Storage Adapters;36 Months Warranty (Bring-in);Intel RAID Maintenance Free Backup AXXRMFBU4;Adaptateur(s) de stockage;Adaptateurs|Adaptateur(s) de stockage;36 mois garantie retour atelier;Intel RAID Maintenance Free Backup AXXRMFBU4;Geheugenadapter;Adapter|Geheugenadapter;36 Maanden garantie (bring in);RegularProduct;;
1480829;BTY-L75;4039407033010;WORTMANN AG;99;99;0;0;108,33;130;20;FR;EUR;30;;0;G06;0;0;0;0;;;;0,54;;;;NB MOBILE 1746 Akku 9 Cell;Netzteile & USVs;Netzteile & USVs;6 Monate Garantie (Bring-in);NB MOBILE 1746 Akku 9 Cell;UPS & Power Devices;UPS & Power Devices;6 Months Warranty (Bring-in);NB MOBILE 1746 Akku 9 Cell;Onduleurs et Périphériques d'alimentation;Onduleurs et Périphériques d'alimentation;6 mois garantie retour atelier;NB MOBILE 1746 Akku 9 Cell;Voeding & UPS;Voeding & UPS;6 Maanden garantie (bring in);RegularProduct;;
5310164;C8728A;0808736152754;Hewlett Packard;24,27;24,27;0;0;0;0;20;FR;EUR;1;;0;G06;0;0;0;0;;;;0,07;;;;Tinte HP DJ 3420/3x50 farbig No.28 C8728A;Verbrauchsmaterial;Verbrauchsmaterial;6 Monate Garantie (Bring-in);Tinte HP DJ 3420/3x50 farbig No.28 C8728A;Consumables;Consumables;6 Months Warranty (Bring-in);Tinte HP DJ 3420/3x50 farbig No.28 C8728A;Consommables;Consommables;6 mois garantie retour atelier;Tinte HP DJ 3420/3x50 farbig No.28 C8728A;Verbruikersartikelen;Verbruikersartikelen;6 Maanden garantie (bring in);RegularProduct;;
1480117;S116 KEYBOARD/FR;4039407050178;WORTMANN AG;26,9;26,9;0;0;41,18;49,42;20;FR;EUR;100;;0;G12;0;0;0;0;;;;0,26;;;;TERRA TYPE COVER PAD 1162 [FR];Tastaturen;Peripherie|Tastaturen;12 Monate Garantie (Bring-in);TERRA TYPE COVER PAD 1162 [FR];Keyboards;Peripherals|Keyboards;;TERRA TYPE COVER PAD 1162 [FR];Claviers;Périphériques|Claviers;Garantie 12 mois retour;TERRA TYPE COVER PAD 1162 [FR];keyboarden;Randapparatuur|keyboarden;;RegularProduct;;
5210117;42126605;5031713924975;OKI;109;109;0;0;0;0;20;FR;EUR;3;;0;G06;0;0;0;0;;;;1,39;;;;Trommel OKI C5100/5200/5300/5400 yellow;Verbrauchsmaterial;Verbrauchsmaterial;6 Monate Garantie (Bring-in);Trommel OKI C5100/5200/5300/5400 yellow;Consumables;Consumables;6 Months Warranty (Bring-in);Trommel OKI C5100/5200/5300/5400 yellow;Consommables;Consommables;6 mois garantie retour atelier;Trommel OKI C5100/5200/5300/5400 yellow;Verbruikersartikelen;Verbruikersartikelen;6 Maanden garantie (bring in);RegularProduct;;
2300139;65098;4043619650989;DeLock;7,9;7,9;0;0;0;0;20;FR;EUR;56;;0;G24;0;0;0;0;;;;0,08;;;;Delock Adapter Mini-DisplayPort auf DVI Buchse;Ausgabe Kabel;Kabel|Ausgabe Kabel;Bring-In-Service 24 Mon.;Delock Adapter Mini-DisplayPort auf DVI Buchse;Output Cables;Cables|Output Cables;24 Months Warranty (Bring-in);Delock Adapter Mini-DisplayPort auf DVI Buchse;Câbles pour périphérique de sortie;Câbles|Câbles pour périphérique de sortie;24 mois garantie retour atelier;Delock Adapter Mini-DisplayPort auf DVI Buchse;Output kabel;Kabel|Output kabel;24 Maanden garantie (bring in);RegularProduct;;
1481100;TA10 3S2P FSP;4039407034024;WORTMANN AG;139;139;0;0;168,33;202;20;FR;EUR;3;;0;G09;0;0;0;0;;;;0,3;;;;NB MOBILE 1431 Industry 2nd. Akku;Netzteile & USVs;Netzteile & USVs;9 Monate Garantie (Bring-in);NB MOBILE 1431 Industry 2nd. Akku;UPS & Power Devices;UPS & Power Devices;;NB MOBILE 1431 Industry 2nd. Akku;Onduleurs et Périphériques d'alimentation;Onduleurs et Périphériques d'alimentation;9 mois garantie retour atelier;NB MOBILE 1431 Industry 2nd. Akku;Voeding & UPS;Voeding & UPS;;RegularProduct;;
6130396;V-ESSVUL-0I-SU1YP-00;;Veeam;308;308;0;0;0;0;20;FR;EUR;0;;0;;0;0;0;0;;;;0;;;;Veeam Backup Essentials Universal License 1Y;Anwendungen;Software|Anwendungen;;Veeam Backup Essentials Universal License 1Y;Applications;Software|Applications;;Veeam Backup Essentials Universal License 1Y;Applications;Logiciels|Applications;;Veeam Backup Essentials Universal License 1Y;toepassingen;Software|toepassingen;;RegularProduct;VEEAMLIZMA;Veeam Lizenzen mit Adresse
2920010;980-001261;5099206065765;Logitech;54,9;54,9;0;0;0;0;20;FR;EUR;16;;0;G24;0;0;0;0;;;;4,6;;;;Logitech Speaker Z337 2.1 Bluetooth BT;Lautsprecher;TV & Audio|Lautsprecher;Bring-In-Service 24 Mon.;Logitech Speaker Z337 2.1 Bluetooth BT;Speakers;TV and Audio|Speakers;24 Months Warranty (Bring-in);Logitech Speaker Z337 2.1 Bluetooth BT;Hauts-parleurs;Téléviseurs et audio|Hauts-parleurs;24 mois garantie retour atelier;Logitech Speaker Z337 2.1 Bluetooth BT;luidsprekers;TV & audio|luidsprekers;24 Maanden garantie (bring in);RegularProduct;;
1480046;6-80-N7501-010-1;4039407040087;WORTMANN AG;29;29;0;0;0;0;20;FR;EUR;0;;0;G12;0;0;0;0;item148004610000.jpg;;;0,2;;;;Tastatur Mobile 1515/1715(V)/1776 (beleuchtet)[US];Tastaturen;Peripherie|Tastaturen;12 Monate Garantie (Bring-in);Tastatur Mobile 1515/1715(V)/1776 (beleuchtet)[US];Keyboards;Peripherals|Keyboards;;Tastatur Mobile 1515/1715(V)/1776 (beleuchtet)[US];Claviers;Périphériques|Claviers;Garantie 12 mois retour;Tastatur Mobile 1515/1715(V)/1776 (beleuchtet)[US];keyboarden;Randapparatuur|keyboarden;;RegularProduct;;
6682970;DPE-N3A10-GOV;;ESET Deutschland;71;56,81;20;14,2;71,01;85,21;20;FR;EUR;100;;0;;0;0;1;0;;;;0;;;;ESET Endp. Encr. Pro Bs Lic 3Y 1-10U GOV;Anwendungen;Software|Anwendungen;;ESET Endp. Encr. Pro Bs Lic 3Y 1-10U GOV;Applications;Software|Applications;;ESET Endp. Encr. Pro Bs Lic 3Y 1-10U GOV;Applications;Logiciels|Applications;;ESET Endp. Encr. Pro Bs Lic 3Y 1-10U GOV;toepassingen;Software|toepassingen;;RegularProduct;ESETLIZMA;ESET Lizenzen mit Adresse
